UserID,Gender,Height,Weight,Bust/Chest,Waist,Hips,Body Shape Index
7213,Male,183,79,32,30,31,2
7214,Male,168,55,37,44,48,4
7215,Male,175,72,32,34,35,2
7216,Male,152,62,47,38,40,2
7217,Male,180,96,34,31,33,4
7218,Male,170,60,43,42,43,2
7219,Female,170,70,35,22,22,2
7220,Male,190,67,50,41,50,2
7221,Female,165,76,45,36,36,4
7222,Male,165,58,35,38,43,4
7223,Female,152,52,35,23,25,4
7224,Female,152,46,42,37,37,4
7225,Male,157,73,39,48,50,1
7226,Female,157,60,30,25,28,3
7227,Female,147,56,33,39,39,2
7228,Female,155,56,44,27,37,3
7229,Male,198,82,50,31,34,4
7230,Male,196,101,42,41,48,1
7231,Female,160,65,41,35,41,2
7232,Female,198,73,33,36,37,2
7233,Female,183,93,30,31,36,3
7234,Male,147,58,41,28,29,4
7235,Female,152,57,40,22,26,1
7236,Male,155,67,33,31,32,3
7237,Female,165,68,28,31,40,1
7238,Female,193,111,42,36,40,3
7239,Female,188,77,35,32,42,2
7240,Male,168,55,35,27,31,0
7241,Male,190,89,43,36,39,3
7242,Male,173,55,42,27,27,1
7243,Male,178,87,41,44,44,2
7244,Female,157,71,42,39,49,1
7245,Male,168,55,46,41,46,4
7246,Male,147,57,45,34,37,2
7247,Female,173,79,35,37,46,1
7248,Female,155,69,40,27,32,2
7249,Male,190,68,41,32,39,3
7250,Female,150,61,29,33,43,2
7251,Female,155,55,33,31,31,3
7252,Female,188,78,37,37,42,0
7253,Female,165,77,44,26,33,3
7254,Male,165,66,30,30,39,1
7255,Female,163,56,43,37,44,1
7256,Male,178,60,42,35,44,4
7257,Male,188,85,39,47,49,3
7258,Female,152,55,34,26,27,4
7259,Female,193,87,43,33,41,3
7260,Female,175,85,29,38,45,0
7261,Female,180,81,46,35,44,1
7262,Male,165,60,32,27,34,3
7263,Female,150,42,39,35,38,0
7264,Female,198,94,35,27,34,0
7265,Male,168,56,42,29,32,2
7266,Male,175,86,40,36,44,4
7267,Male,155,60,40,40,46,2
7268,Female,160,66,45,22,22,0
7269,Male,188,96,37,48,48,0
7270,Female,193,71,31,33,33,1
7271,Male,157,71,49,31,33,2
7272,Female,183,78,45,37,47,4
7273,Male,175,69,32,28,30,2
7274,Female,157,56,44,25,28,1
7275,Female,198,80,46,24,29,3
7276,Female,165,74,40,28,38,3
7277,Female,190,109,39,42,42,4
7278,Male,157,68,31,32,41,4
7279,Male,170,86,42,35,39,0
7280,Female,163,72,39,32,39,3
7281,Female,185,79,37,32,33,4
7282,Female,170,79,30,29,34,2
7283,Male,163,57,31,28,32,4
7284,Female,180,64,32,33,42,0
7285,Male,196,76,35,28,38,0
7286,Female,163,70,45,28,37,1
7287,Female,163,51,33,36,40,3
7288,Female,165,71,45,26,34,1
7289,Female,163,59,29,30,34,2
7290,Male,150,54,48,28,32,4
7291,Female,198,116,32,39,43,4
7292,Male,155,70,52,30,39,1
7293,Male,183,79,51,35,42,2
7294,Female,190,76,35,27,36,1
7295,Female,168,73,29,31,41,4
7296,Female,168,53,37,28,29,4
7297,Male,147,48,42,28,33,2
7298,Male,175,86,46,44,46,0
7299,Female,165,50,28,23,29,3
7300,Female,160,47,42,32,38,2
7301,Male,150,62,42,29,29,3
7302,Female,165,64,38,40,41,1
7303,Male,175,57,44,38,40,3
7304,Female,152,59,30,39,40,0
7305,Male,157,70,48,27,34,0
7306,Male,160,66,45,47,47,0
7307,Male,160,77,46,41,41,2
7308,Female,155,68,43,28,30,3
7309,Female,175,85,33,24,30,4
7310,Female,157,66,40,35,39,0
7311,Male,183,63,30,44,48,3
7312,Male,147,46,38,41,41,0
7313,Male,183,83,32,28,35,2
7314,Male,163,64,33,32,38,2
7315,Female,198,100,36,22,29,3
7316,Female,193,99,31,41,48,3
7317,Male,188,84,33,26,29,4
7318,Male,150,48,30,42,47,3
7319,Female,163,66,46,33,43,2
7320,Male,157,62,50,26,35,0
7321,Male,157,69,31,28,30,4
7322,Female,160,62,41,30,37,1
7323,Female,170,60,45,35,38,4
7324,Male,175,66,37,40,43,1
7325,Female,178,94,39,33,37,3
7326,Male,173,68,35,43,46,0
7327,Female,185,73,28,41,48,4
7328,Female,173,67,31,25,35,2
7329,Female,198,76,37,26,36,2
7330,Female,160,56,33,36,46,1
7331,Female,165,58,44,34,34,3
7332,Male,155,65,45,43,49,4
7333,Male,165,79,40,40,44,4
7334,Female,188,82,33,40,50,0
7335,Male,165,64,42,37,45,3
7336,Female,193,78,42,41,47,4
7337,Male,196,75,46,36,45,4
7338,Male,183,65,34,33,39,4
7339,Male,160,72,30,35,43,0
7340,Female,150,65,38,37,40,0
7341,Female,175,74,47,23,29,2
7342,Male,170,71,47,28,29,1
7343,Male,188,104,30,46,47,4
7344,Male,165,79,52,36,44,2
7345,Female,150,47,43,22,27,2
7346,Female,150,45,39,29,39,0
7347,Male,183,95,39,26,36,1
7348,Female,185,73,36,41,42,4
7349,Female,157,74,42,41,50,1
7350,Male,175,82,37,27,35,0
7351,Male,150,59,34,45,45,3
7352,Female,175,77,38,36,44,1
7353,Male,150,51,36,40,50,4
7354,Female,152,43,33,36,40,0
7355,Female,185,68,34,24,27,4
7356,Female,147,59,29,38,47,3
7357,Male,185,90,37,44,44,3
7358,Female,193,80,42,41,47,0
7359,Female,165,50,34,32,39,0
7360,Female,190,98,41,32,40,2
7361,Female,160,60,34,30,38,3
7362,Male,160,47,41,39,44,4
7363,Female,185,102,33,35,44,2
7364,Female,152,46,33,37,47,2
7365,Male,185,99,50,42,42,3
7366,Female,175,66,43,39,46,4
7367,Female,155,44,42,22,31,4
7368,Male,188,73,43,37,44,2
7369,Female,150,64,28,27,33,0
7370,Male,183,92,50,47,48,3
7371,Female,160,70,34,41,47,3
7372,Male,180,93,40,39,49,2
7373,Male,193,74,51,38,44,2
7374,Female,175,66,38,23,31,1
7375,Male,152,48,44,36,44,4
7376,Male,198,116,48,41,48,4
7377,Male,188,82,52,30,30,4
7378,Male,188,83,50,46,46,4
7379,Male,160,74,34,42,42,3
7380,Female,170,85,46,41,47,2
7381,Female,165,76,45,41,44,4
7382,Female,175,83,32,31,37,4
7383,Male,160,50,38,37,40,2
7384,Male,170,73,51,46,50,0
7385,Female,193,76,36,40,50,1
7386,Male,178,85,37,37,44,4
7387,Male,198,111,41,46,48,4
7388,Female,152,47,42,35,37,1
7389,Male,188,91,32,38,42,1
7390,Male,185,103,46,32,42,1
7391,Male,150,67,31,37,40,2
7392,Female,183,77,33,31,33,1
7393,Female,152,70,41,23,23,1
7394,Female,147,45,28,26,31,2
7395,Female,180,98,29,25,34,0
7396,Male,160,63,34,43,50,2
7397,Male,180,97,38,45,45,3
7398,Female,180,60,42,28,34,3
7399,Female,168,56,28,23,28,2
7400,Male,163,61,42,35,40,0
7401,Female,185,103,32,42,42,0
7402,Female,157,63,28,33,35,0
7403,Male,198,117,50,29,30,1
7404,Female,150,65,40,31,39,1
7405,Female,185,77,33,37,40,2
7406,Male,180,78,52,46,46,3
7407,Female,190,99,35,23,33,1
7408,Female,165,50,28,33,37,1
7409,Male,180,87,33,27,32,1
7410,Male,168,78,46,29,39,0
7411,Female,147,44,31,23,33,0
7412,Male,185,65,47,42,45,3
7413,Male,160,57,49,27,32,1
7414,Female,198,101,40,34,39,2
7415,Female,147,45,34,28,32,0
7416,Female,165,78,40,36,41,1
7417,Male,155,56,34,39,39,2
7418,Male,163,79,46,48,49,2
7419,Female,173,56,40,40,44,3
7420,Female,163,52,33,24,32,2
7421,Male,180,82,34,44,45,0
7422,Female,168,57,42,38,47,2
7423,Male,163,73,44,27,29,0
7424,Female,193,77,44,38,46,4
7425,Male,150,53,31,40,44,0
7426,Female,198,116,32,34,42,3
7427,Male,196,105,40,32,42,3
7428,Female,160,52,41,28,33,0
7429,Male,175,62,32,41,50,4
7430,Female,155,65,40,34,44,4
7431,Female,178,87,40,31,31,4
7432,Female,155,67,31,40,49,1
7433,Male,163,73,41,37,37,2
7434,Male,170,61,46,26,27,1
7435,Male,152,54,48,27,27,4
7436,Female,178,64,28,24,25,4
7437,Female,183,66,34,40,40,0
7438,Male,175,72,47,32,41,3
7439,Female,180,67,48,31,31,1
7440,Female,168,78,29,31,41,4
7441,Female,185,79,41,38,42,2
7442,Male,180,71,40,30,39,1
7443,Female,196,87,44,36,37,3
7444,Female,157,51,42,31,35,4
7445,Male,163,71,37,36,46,0
7446,Male,193,112,38,26,28,1
7447,Male,198,114,41,40,45,4
7448,Female,157,52,31,37,41,0
7449,Male,150,59,33,28,36,0
7450,Female,198,89,41,28,35,1
7451,Male,183,71,45,39,39,2
7452,Female,170,68,47,38,39,2
7453,Male,152,56,41,26,26,2
7454,Male,198,101,35,29,34,4
7455,Female,193,80,36,22,29,3
7456,Male,160,64,36,32,34,1
7457,Female,150,57,45,38,45,1
7458,Male,173,76,30,44,49,4
7459,Female,175,62,47,27,37,1
7460,Female,165,65,33,23,23,0
7461,Male,163,75,32,41,49,3
7462,Male,196,95,43,36,41,1
7463,Female,147,63,28,31,37,0
7464,Female,147,49,34,37,45,2
7465,Male,198,84,32,34,42,0
7466,Female,168,71,41,39,44,4
7467,Female,196,104,40,25,29,1
7468,Female,170,74,48,22,25,2
7469,Male,190,89,34,28,37,1
7470,Male,178,78,33,40,42,4
7471,Male,150,62,33,26,33,4
7472,Male,155,68,42,36,46,3
7473,Male,152,50,30,37,42,3
7474,Female,175,82,40,32,38,2
7475,Male,170,74,42,48,49,2
7476,Female,190,104,36,29,31,1
7477,Female,152,46,29,30,33,0
7478,Male,185,71,46,34,34,4
7479,Male,175,58,41,36,42,1
7480,Female,152,59,28,31,33,4
7481,Male,185,93,49,41,42,3
7482,Male,163,52,37,30,31,4
7483,Female,196,77,34,34,37,0
7484,Male,175,89,46,33,42,4
7485,Male,150,52,39,26,29,4
7486,Male,160,60,33,38,47,0
7487,Male,152,67,41,38,46,0
7488,Male,175,67,50,39,46,4
7489,Female,188,84,38,22,27,2
7490,Female,196,108,48,33,43,4
7491,Male,185,74,38,34,38,2
7492,Female,180,81,45,39,46,4
7493,Female,150,60,33,33,40,1
7494,Female,193,72,37,32,42,3
7495,Female,198,93,32,29,38,0
7496,Male,198,99,48,32,36,1
7497,Male,173,55,36,40,45,4
7498,Male,183,66,51,46,46,1
7499,Male,152,46,31,34,44,1
7500,Female,180,86,31,35,40,4
7501,Female,147,54,46,39,49,1
7502,Female,173,86,28,29,38,2
7503,Female,173,69,35,27,29,0
7504,Male,152,65,43,33,34,0
7505,Female,155,61,48,22,24,3
7506,Male,190,77,52,44,45,1
7507,Male,163,61,32,27,35,1
7508,Female,193,93,46,35,42,0
7509,Male,165,74,46,48,48,3
7510,Female,147,42,38,23,33,3
7511,Male,180,79,49,33,37,4
7512,Female,183,83,31,40,41,4
7513,Female,180,94,46,24,24,2
7514,Male,152,53,30,37,45,4
7515,Male,163,64,43,42,43,1
7516,Male,150,47,35,33,42,2
7517,Male,183,70,39,40,45,3
7518,Male,173,63,50,43,48,3
7519,Female,165,53,40,35,39,0
7520,Female,155,72,36,23,24,0
7521,Female,183,95,40,26,26,3
7522,Female,150,52,33,34,37,0
7523,Male,198,79,39,34,37,0
7524,Female,170,63,46,31,34,2
7525,Female,185,81,48,34,39,3
7526,Male,160,72,30,28,35,1
7527,Female,188,82,37,27,32,3
7528,Male,193,97,45,41,47,4
7529,Male,160,53,31,35,43,1
7530,Female,175,75,43,28,33,0
7531,Female,160,71,39,23,28,1
7532,Female,173,78,43,41,42,4
7533,Female,155,65,35,34,36,3
7534,Female,157,58,47,29,35,4
7535,Female,173,72,38,29,38,3
7536,Male,183,97,41,38,47,0
7537,Male,178,70,44,40,40,0
7538,Male,183,68,31,36,43,0
7539,Female,196,78,41,27,32,4
7540,Male,150,44,34,38,47,4
7541,Female,193,106,28,41,45,0
7542,Male,196,115,37,41,46,3
7543,Male,150,62,45,43,50,3
7544,Male,168,69,51,48,49,1
7545,Female,152,61,31,39,46,4
7546,Female,190,99,42,38,44,1
7547,Male,193,82,30,28,29,2
7548,Male,198,99,38,47,49,3
7549,Female,193,95,31,31,40,2
7550,Male,183,89,32,32,36,4
7551,Female,160,49,43,38,47,0
7552,Male,190,106,38,48,49,1
7553,Female,188,67,35,22,26,3
7554,Male,188,100,30,27,27,4
7555,Female,196,72,41,40,46,1
7556,Male,185,68,49,27,30,0
7557,Female,183,89,36,39,45,0
7558,Female,198,101,28,40,47,0
7559,Female,198,97,32,39,41,1
7560,Female,165,56,31,34,36,3
7561,Female,196,88,37,39,40,1
7562,Female,155,66,46,31,39,4
7563,Female,190,102,28,34,41,1
7564,Female,173,75,33,34,41,2
7565,Female,152,50,40,31,33,2
7566,Female,188,95,35,22,28,1
7567,Male,175,88,36,26,26,1
7568,Male,175,58,33,41,47,4
7569,Male,165,53,43,35,40,1
7570,Female,193,107,29,32,38,4
7571,Female,155,71,30,39,49,1
7572,Male,190,81,44,43,50,3
7573,Male,150,59,46,39,42,3
7574,Male,152,62,33,29,35,2
7575,Male,155,71,39,42,46,1
7576,Female,198,112,44,27,30,2
7577,Female,188,82,30,33,42,4
7578,Female,150,50,32,31,39,1
7579,Female,183,74,39,38,45,0
7580,Male,178,81,37,30,34,1
7581,Male,198,98,47,33,34,0
7582,Male,193,71,30,32,37,0
7583,Female,196,111,41,27,27,1
7584,Male,198,99,34,26,28,4
7585,Female,155,62,32,33,34,4
7586,Female,180,71,30,27,37,4
7587,Female,198,92,40,28,36,3
7588,Male,170,81,40,32,33,3
7589,Female,175,89,40,39,39,0
7590,Male,152,51,42,42,50,4
7591,Female,170,72,44,32,40,2
7592,Male,188,101,38,34,38,0
7593,Male,152,60,43,46,47,1
7594,Female,173,65,46,37,45,0
7595,Female,183,69,29,30,36,2
7596,Female,198,108,42,39,40,3
7597,Female,147,61,39,31,38,3
7598,Female,160,69,43,42,48,2
7599,Male,178,75,47,43,47,0
7600,Male,175,60,40,38,44,1
7601,Female,163,75,38,38,45,0
7602,Female,193,104,34,40,40,0
7603,Female,185,69,42,35,41,1
7604,Female,188,78,33,22,22,3
7605,Female,163,63,41,26,30,2
7606,Male,152,53,36,43,43,0
7607,Female,185,83,36,34,36,2
7608,Female,157,47,40,36,36,1
7609,Male,185,76,41,45,45,2
7610,Female,152,52,28,24,30,1
7611,Male,185,102,48,33,40,4
7612,Male,178,95,30,44,49,4
7613,Male,157,59,46,35,36,1
7614,Male,165,79,38,29,32,2
7615,Male,170,73,43,39,45,4
7616,Male,150,50,37,33,43,1
7617,Female,163,64,47,32,42,1
7618,Female,168,65,39,33,35,0
7619,Male,152,60,41,39,42,2
7620,Male,180,79,37,30,33,1
7621,Female,168,66,41,34,44,0
7622,Female,196,115,42,40,46,1
7623,Female,175,74,34,33,40,4
7624,Male,173,73,34,38,47,3
7625,Male,188,103,40,43,48,0
7626,Male,155,69,50,28,37,4
7627,Male,190,70,38,29,38,4
7628,Male,196,79,38,34,37,3
7629,Female,170,77,38,31,39,4
7630,Male,175,62,46,36,44,4
7631,Female,193,92,35,33,43,1
7632,Male,196,99,30,35,45,2
7633,Male,175,60,36,45,45,3
7634,Female,152,47,36,33,43,3
7635,Male,163,65,49,37,38,2
7636,Male,147,52,37,28,37,4
7637,Female,168,55,34,29,39,4
7638,Male,163,61,36,43,47,4
7639,Female,170,70,33,37,44,1
7640,Male,180,83,30,33,39,3
7641,Female,170,69,30,42,42,2
7642,Female,185,101,32,27,27,3
7643,Male,188,100,37,34,44,4
7644,Female,155,57,44,23,31,2
7645,Female,178,86,43,25,27,1
7646,Male,198,106,46,31,37,1
7647,Male,180,93,52,46,47,2
7648,Female,178,85,41,35,42,0
7649,Female,185,86,36,28,38,0
7650,Female,183,91,45,33,39,0
7651,Male,150,42,43,26,31,0
7652,Male,152,67,46,43,43,1
7653,Male,183,74,42,34,37,4
7654,Male,163,74,46,45,48,1
7655,Female,180,72,47,28,35,1
7656,Male,157,57,42,30,30,0
7657,Female,175,76,40,36,40,2
7658,Male,168,76,31,44,48,1
7659,Male,165,80,39,30,31,0
7660,Male,175,85,50,28,35,0
7661,Female,178,60,31,23,24,2
7662,Male,150,57,39,31,32,3
7663,Male,193,81,35,33,38,1
7664,Male,163,70,43,41,44,3
7665,Male,165,72,46,33,42,0
7666,Male,147,58,41,45,46,1
7667,Female,170,69,33,24,26,2
7668,Female,157,57,40,29,33,4
7669,Male,152,51,36,39,45,0
7670,Female,198,92,30,38,42,2
7671,Male,163,50,33,30,39,1
7672,Female,157,46,39,26,28,2
7673,Female,193,69,37,28,28,3
7674,Female,175,71,47,41,45,0
7675,Male,180,80,35,27,32,1
7676,Male,163,54,39,35,42,3
7677,Female,157,48,30,29,30,0
7678,Male,175,90,51,45,45,4
7679,Female,183,80,36,27,30,4
7680,Male,198,102,47,31,31,0
7681,Male,147,54,33,26,33,3
7682,Male,173,72,39,27,37,4
7683,Female,183,62,37,29,34,1
7684,Female,193,80,44,30,37,4
7685,Female,170,80,29,34,43,3
7686,Female,147,45,28,28,33,1
7687,Female,170,75,28,29,39,2
7688,Female,157,57,36,25,33,2
7689,Male,152,68,32,48,50,2
7690,Male,196,113,35,46,48,2
7691,Male,170,56,33,31,34,2
7692,Male,178,59,35,40,40,0
7693,Female,180,60,36,26,34,4
7694,Male,157,67,50,35,43,0
7695,Female,150,61,32,27,31,1
7696,Male,178,59,44,38,46,0
7697,Female,193,112,33,22,22,3
7698,Female,193,72,29,37,40,3
7699,Male,185,84,35,31,34,2
7700,Female,150,62,41,25,33,4
7701,Female,152,65,42,28,38,1
7702,Male,173,78,39,42,43,4
7703,Male,170,80,49,37,38,0
7704,Female,152,67,28,34,37,4
7705,Female,160,69,39,38,42,0
7706,Male,170,64,50,44,45,3
7707,Male,196,98,50,34,39,4
7708,Male,193,97,30,28,33,2
7709,Male,180,64,49,40,47,4
7710,Male,170,68,31,45,49,1
7711,Female,152,58,36,26,34,0
7712,Male,150,50,45,40,47,3
7713,Male,173,87,30,40,47,3
7714,Male,160,75,46,32,39,3
7715,Male,185,89,35,40,43,3
7716,Female,185,83,33,38,38,0
7717,Female,173,86,47,38,46,3
7718,Female,163,67,41,40,48,1
7719,Male,178,88,33,43,49,2
7720,Female,163,65,35,40,50,0
7721,Male,150,59,36,39,43,3
7722,Female,190,72,44,32,42,2
7723,Male,155,57,32,29,35,4
7724,Female,193,96,30,27,33,0
7725,Female,178,72,46,23,23,3
7726,Female,183,69,32,37,37,0
7727,Female,188,94,39,41,43,4
7728,Male,175,58,33,32,33,0
7729,Male,193,93,30,30,40,1
7730,Female,175,86,42,28,30,3
7731,Female,163,79,35,42,46,3
7732,Female,155,46,34,37,47,0
7733,Male,147,58,32,45,45,1
7734,Male,155,50,36,34,34,0
7735,Female,178,80,45,27,35,2
7736,Male,193,93,49,28,28,1
7737,Female,188,74,40,27,28,1
7738,Male,185,79,32,32,32,1
7739,Female,168,58,34,32,42,0
7740,Female,185,80,35,30,33,0
7741,Female,173,58,33,38,41,2
7742,Male,190,71,31,43,43,1
7743,Male,196,88,52,26,35,1
7744,Male,147,46,32,28,38,1
7745,Female,193,77,33,24,29,2
7746,Male,150,45,38,31,40,3
7747,Male,185,65,46,41,41,4
7748,Female,193,105,38,30,33,4
7749,Female,196,72,35,35,42,0
7750,Female,188,72,44,28,30,4
7751,Female,185,76,46,38,42,3
7752,Male,165,63,33,30,37,1
7753,Female,190,85,37,41,46,0
7754,Female,175,77,42,42,50,3
7755,Male,155,44,38,32,35,1
7756,Male,147,57,33,41,47,3
7757,Male,157,55,44,43,50,3
7758,Male,193,69,39,32,40,2
7759,Female,163,56,30,36,46,2
7760,Male,160,55,30,39,45,4
7761,Male,147,53,32,39,42,4
7762,Male,198,88,49,41,48,0
7763,Female,183,62,38,39,45,2
7764,Male,168,84,42,35,39,2
7765,Male,198,77,40,41,50,1
7766,Female,150,45,33,25,29,4
7767,Female,193,102,41,32,36,0
7768,Female,150,62,46,35,39,1
7769,Male,152,66,35,35,35,4
7770,Female,168,62,35,34,35,2
7771,Male,150,58,31,34,36,1
7772,Female,198,73,31,30,31,0
7773,Male,196,79,32,34,36,3
7774,Female,185,72,29,37,45,0
7775,Male,170,80,46,47,50,1
7776,Male,196,80,41,46,49,2
7777,Female,178,73,29,37,43,1
7778,Female,178,93,34,36,42,3
7779,Male,178,78,51,29,35,4
7780,Female,170,79,38,25,25,3
7781,Female,152,50,29,23,24,2
7782,Male,147,59,35,37,47,0
7783,Female,168,64,30,35,35,4
7784,Female,198,91,38,27,32,1
7785,Male,168,57,33,29,30,3
7786,Male,147,52,46,26,26,3
7787,Female,150,42,33,27,37,0
7788,Female,163,66,48,24,29,2
7789,Female,173,65,47,36,41,3
7790,Female,185,74,48,22,27,4
7791,Male,163,63,47,37,46,0
7792,Male,170,86,50,48,50,0
7793,Female,180,87,30,34,44,1
7794,Female,190,84,31,25,30,2
7795,Female,193,86,32,41,47,4
7796,Male,150,49,42,41,50,2
7797,Female,165,64,35,37,44,3
7798,Female,178,71,43,29,36,3
7799,Female,180,84,30,39,39,4
7800,Female,196,85,44,26,28,1
7801,Female,160,75,33,33,34,0
7802,Male,163,76,31,48,50,1
7803,Female,147,49,41,26,28,0
7804,Male,155,51,32,31,39,0
7805,Female,152,60,44,39,45,1
7806,Male,198,102,51,41,47,2
7807,Female,175,84,34,33,34,3
7808,Female,163,66,37,38,38,1
7809,Male,168,79,44,33,38,3
7810,Female,178,71,29,26,26,3
7811,Female,178,95,43,41,41,3
7812,Female,168,60,30,22,32,1
7813,Male,175,57,41,29,30,2
7814,Female,185,103,29,42,48,1
7815,Male,175,87,52,40,45,0
7816,Female,183,76,43,28,35,3
7817,Male,160,51,30,29,34,3
7818,Male,198,100,37,38,38,4
7819,Female,168,73,36,30,37,3
7820,Male,175,84,31,43,48,1
7821,Female,170,55,44,24,24,2
7822,Female,193,71,31,33,42,2
7823,Male,178,83,44,40,41,0
7824,Female,168,56,32,29,37,0
7825,Female,198,102,32,26,34,1
7826,Male,198,93,45,28,32,4
7827,Male,190,71,45,33,35,4
7828,Male,185,67,43,30,37,1
7829,Female,150,48,30,22,26,4
7830,Male,150,50,32,29,37,4
7831,Female,152,70,31,38,46,2
7832,Female,185,69,38,40,42,2
7833,Female,173,59,43,26,33,0
7834,Male,188,101,36,42,42,3
7835,Male,183,84,40,39,41,1
7836,Female,175,77,34,41,50,4
7837,Female,173,71,39,37,44,3
7838,Female,150,50,36,34,41,0
7839,Female,168,55,41,29,35,3
7840,Female,183,77,29,34,39,4
7841,Female,160,47,42,29,34,4
7842,Male,178,84,45,35,45,0
7843,Male,170,58,41,43,47,2
7844,Male,165,61,30,45,48,0
7845,Male,150,64,47,36,42,3
7846,Female,178,63,39,37,42,3
7847,Male,196,102,44,32,34,0
7848,Male,155,45,31,41,48,1
7849,Male,168,83,38,32,35,4
7850,Male,188,105,48,35,40,4
7851,Male,155,69,45,37,43,3
7852,Female,157,49,28,30,30,3
7853,Female,160,48,41,34,39,2
7854,Female,165,63,43,35,35,2
7855,Female,178,84,40,25,32,3
7856,Female,152,69,28,41,49,0
7857,Male,147,53,42,41,46,3
7858,Male,183,71,44,37,42,1
7859,Male,163,55,33,30,30,4
7860,Female,198,95,29,35,42,3
7861,Female,188,104,36,33,42,3
7862,Male,165,67,34,37,46,3
7863,Female,168,79,38,34,37,0
7864,Male,152,54,35,35,42,3
7865,Female,196,92,36,23,32,1
7866,Female,185,66,34,28,29,0
7867,Female,157,49,37,31,40,4
7868,Male,147,54,39,31,41,2
7869,Male,173,76,48,39,43,2
7870,Male,198,94,33,34,39,3
7871,Female,188,93,43,39,48,3
7872,Male,178,61,34,42,50,4
7873,Female,180,76,43,32,40,2
7874,Male,170,70,51,37,37,4
7875,Female,180,76,36,32,36,2
7876,Female,147,60,40,26,36,1
7877,Female,190,102,32,24,27,4
7878,Female,152,56,45,27,36,2
7879,Male,168,60,35,28,29,4
7880,Male,168,58,30,38,45,1
7881,Male,185,96,40,35,38,1
7882,Male,198,83,46,48,49,3
7883,Male,150,47,37,26,26,4
7884,Female,188,72,37,34,34,4
7885,Male,168,74,44,39,48,3
7886,Female,170,59,38,38,38,1
7887,Female,168,73,45,35,45,0
7888,Male,165,69,41,33,34,1
7889,Male,193,108,38,34,37,4
7890,Male,188,95,41,40,47,0
7891,Female,155,55,28,31,40,3
7892,Male,180,75,32,47,49,2
7893,Male,196,83,42,35,43,2
7894,Male,160,65,31,42,42,4
7895,Male,175,75,42,34,42,3
7896,Male,147,52,47,42,43,1
7897,Male,150,43,35,33,42,1
7898,Male,180,87,46,32,42,1
7899,Male,165,81,50,37,45,2
7900,Male,178,90,31,40,45,4
7901,Female,147,63,48,22,22,3
7902,Male,193,76,32,45,49,2
7903,Female,193,84,47,34,37,1
7904,Female,183,75,43,22,29,1
7905,Male,152,51,31,37,39,0
7906,Female,188,87,44,39,46,3
7907,Male,196,77,40,47,49,3
7908,Female,170,54,35,32,35,1
7909,Male,157,67,40,27,27,0
7910,Male,147,42,30,40,49,4
7911,Male,155,60,32,45,49,3
7912,Female,150,52,33,25,33,3
7913,Female,196,79,39,38,45,1
7914,Female,198,74,30,26,33,3
7915,Male,155,65,50,40,41,0
7916,Female,168,56,38,22,29,2
7917,Female,198,83,33,24,33,2
7918,Female,168,65,36,35,41,0
7919,Female,196,86,36,35,40,1
7920,Male,198,79,33,41,49,4
7921,Female,198,84,48,39,45,3
7922,Female,196,98,44,31,37,0
7923,Male,155,44,39,29,35,2
7924,Female,175,71,34,36,43,3
7925,Female,160,69,38,34,35,2
7926,Female,155,60,32,24,33,2
7927,Male,173,70,36,36,38,4
7928,Male,183,83,33,35,36,0
7929,Male,163,79,51,34,42,3
7930,Female,185,98,37,24,30,3
7931,Female,165,72,43,25,27,4
7932,Female,188,103,47,42,50,1
7933,Female,188,101,36,34,34,2
7934,Female,188,89,43,26,31,0
7935,Female,152,46,40,23,24,0
7936,Female,157,53,30,26,32,2
7937,Female,157,50,28,24,30,0
7938,Male,155,70,42,40,44,4
7939,Female,183,88,38,36,36,4
7940,Male,165,67,37,44,44,0
7941,Female,188,66,28,36,39,0
7942,Male,170,62,37,28,37,2
7943,Male,196,77,30,39,40,2
7944,Male,165,68,41,43,49,0
7945,Male,155,69,51,36,39,4
7946,Male,157,70,50,41,41,4
7947,Female,183,67,46,33,43,4
7948,Male,183,95,33,42,48,3
7949,Male,152,46,41,28,38,3
7950,Female,168,79,34,25,28,1
7951,Male,165,63,36,45,48,2
7952,Male,188,75,44,38,45,4
7953,Female,165,79,48,40,50,0
7954,Female,157,61,36,30,39,0
7955,Female,155,53,31,35,36,4
7956,Male,175,65,42,26,26,4
7957,Female,178,94,42,35,45,0
7958,Male,173,89,34,42,42,2
7959,Female,198,87,29,27,28,3
7960,Male,157,50,44,38,44,4
7961,Female,157,54,40,25,28,2
7962,Male,190,76,51,31,38,3
7963,Female,175,76,30,32,35,0
7964,Male,196,81,52,30,37,0
7965,Male,147,53,47,42,49,2
7966,Female,190,94,46,23,25,3
7967,Male,188,99,39,34,42,0
7968,Female,152,66,30,41,49,4
7969,Female,173,66,32,23,27,0
7970,Female,180,69,46,39,47,3
7971,Male,185,90,44,33,37,0
7972,Male,175,76,33,32,40,1
7973,Female,188,92,32,39,48,1
7974,Male,147,60,36,46,50,4
7975,Female,183,63,48,30,34,0
7976,Female,175,71,33,27,33,1
7977,Female,196,94,37,32,35,1
7978,Female,185,86,28,40,48,2
7979,Female,173,58,37,25,34,4
7980,Male,150,63,49,45,50,2
7981,Female,173,56,39,24,24,0
7982,Male,152,65,45,35,35,1
7983,Male,198,107,33,45,46,4
7984,Male,150,62,40,42,50,2
7985,Female,168,82,31,42,50,1
7986,Female,163,73,45,36,40,2
7987,Male,155,61,31,29,31,2
