ProductID,Category,Brand,Available_sizes,Height_28,Weight_28,Waist_28,Hip_28,Body_Shape_28,Height_32,Weight_32,Waist_32,Hip_32,Body_Shape_32,Height_36,Weight_36,Waist_36,Hip_36,Body_Shape_36,Height_40,Weight_40,Waist_40,Hip_40,Body_Shape_40
2963,Shorts,Uniqlo,"[36, 40, 28, 32]",162.1,57.3,70.7,88.8,1,165.8,73.4,75.5,91.1,1,172.5,80.3,80.6,98.1,0,177.4,85.8,85.6,101.1,1
2964,Leggings,Lululemon,"[32, 28, 40, 36]",161.9,57.7,70.9,88.4,2,169.1,68.8,77.8,93.5,2,173.5,78.0,81.2,95.2,2,177.6,86.2,89.1,103.1,1
2965,Shorts,Banana Republic,"[40, 28, 32, 36]",163.8,64.2,73.2,88.9,2,168.4,71.7,76.7,91.3,4,171.7,80.1,83.7,98.3,3,178.6,85.3,89.6,100.8,4
2966,Skirts,Lululemon,"[28, 32, 36, 40]",164.3,62.9,72.2,86.0,4,165.7,65.4,79.9,92.2,1,174.3,75.7,84.3,96.7,4,177.5,88.6,87.7,102.3,0
2967,Jeans,H&M,"[40, 32, 28, 36]",161.8,60.1,71.1,86.3,0,165.0,74.4,77.1,90.5,0,174.3,76.4,81.3,97.3,2,175.7,89.8,85.5,102.4,0
2968,Trousers,Adidas,"[32, 36, 40]",160.7,59.2,71.4,86.6,0,167.7,74.7,75.2,90.6,1,170.3,78.0,82.9,99.3,1,178.1,93.2,85.6,102.3,2
2969,Jeans,Nike,"[36, 40, 28]",162.5,63.1,73.1,88.0,1,166.2,68.9,76.7,91.2,4,171.7,84.5,80.2,99.8,2,177.5,85.9,86.0,104.1,2
2970,Leggings,Banana Republic,"[40, 28, 36]",164.9,60.7,73.6,88.0,2,169.3,70.0,76.6,90.4,4,170.9,79.7,80.4,98.5,1,179.8,87.3,85.9,102.4,4
2971,Leggings,Dockers,"[36, 28, 40, 32]",161.0,59.2,71.0,86.0,4,166.3,66.6,75.0,91.4,0,170.7,79.0,84.8,96.2,0,175.5,90.1,89.7,104.3,1
2972,Shorts,Pepe Jeans,"[28, 36, 32, 40]",162.3,60.2,74.8,87.2,3,168.3,67.0,77.4,92.8,1,172.1,82.7,84.5,96.6,2,177.7,93.5,89.0,103.9,3
2973,Leggings,Adidas,"[32, 28]",161.4,57.3,70.0,88.5,0,166.7,71.0,79.5,93.7,1,173.1,81.9,80.4,95.7,2,178.1,85.9,86.6,103.2,3
2974,Leggings,Banana Republic,"[36, 28, 32]",164.6,57.0,73.5,86.5,0,166.8,71.3,79.0,90.2,3,171.7,81.6,84.1,97.9,0,178.1,87.4,89.1,102.9,2
2975,Jeans,Banana Republic,"[32, 28]",162.8,64.9,71.5,85.4,2,165.9,68.4,78.4,93.0,0,171.5,81.1,80.5,99.6,4,175.3,90.4,88.9,101.2,2
2976,Skirts,Lululemon,"[36, 32, 40]",162.9,64.7,72.4,86.0,3,167.5,68.7,76.7,91.8,1,170.5,76.3,84.1,99.1,2,176.6,88.2,86.8,103.8,3
2977,Skirts,ASOS,"[32, 28, 40]",160.0,59.2,72.8,85.8,0,167.9,70.1,76.2,91.1,2,171.9,78.9,84.6,97.7,3,176.3,94.9,85.1,104.0,0
2978,Shorts,Adidas,"[40, 36, 28]",163.3,60.2,72.8,88.2,4,167.9,74.4,76.7,90.2,3,172.4,84.0,80.8,99.7,0,178.4,89.5,85.0,102.4,4
2979,Leggings,Nike,"[28, 32, 36, 40]",161.5,63.3,73.9,85.3,0,169.3,66.5,75.6,91.6,0,172.0,84.6,80.7,99.5,4,178.7,94.1,86.6,101.1,2
2980,Leggings,Lululemon,"[40, 28, 36]",162.6,62.3,74.1,89.4,2,168.3,70.5,75.5,93.9,4,173.4,79.3,84.6,96.8,0,176.0,94.4,85.2,103.8,2
2981,Skirts,H&M,"[36, 40, 28]",162.7,56.0,70.4,85.4,2,168.7,65.6,77.9,92.7,0,171.4,75.0,81.5,97.7,0,179.1,87.6,85.6,104.0,3
2982,Shorts,Dockers,"[28, 40, 36, 32]",163.0,58.7,73.5,88.0,3,166.6,69.6,79.1,93.9,2,173.6,80.0,82.4,96.5,4,177.4,88.3,86.3,102.8,0
2983,Leggings,Uniqlo,"[32, 36, 28]",164.1,57.5,72.0,89.6,0,167.1,69.0,75.5,92.1,2,174.4,77.3,81.5,95.0,4,176.3,88.2,85.9,103.5,3
2984,Shorts,Nike,"[32, 36]",161.5,64.9,74.1,85.3,3,165.1,66.6,76.7,94.2,4,173.0,76.9,83.7,97.3,4,176.5,89.4,85.7,103.9,2
2985,Jeans,Dockers,"[32, 28, 36, 40]",161.3,62.5,73.0,86.9,0,165.4,66.6,75.6,90.8,4,171.9,77.8,81.1,98.8,3,176.3,85.6,86.3,101.5,3
2986,Leggings,Zara,"[32, 40, 28]",164.0,55.5,70.1,86.6,1,166.9,69.5,76.6,94.1,4,170.9,76.2,82.5,98.2,1,178.0,93.1,88.7,101.4,4
2987,Leggings,Pepe Jeans,"[40, 28]",163.6,64.0,73.3,86.7,0,166.0,66.3,79.2,92.4,3,174.7,75.5,84.3,99.6,0,177.6,86.3,87.2,103.5,2
2988,Leggings,Banana Republic,"[36, 32]",161.1,64.3,74.6,88.0,2,169.1,67.9,75.2,93.7,2,173.8,79.4,84.7,98.4,2,179.7,93.9,88.3,102.6,2
2989,Skirts,H&M,"[40, 28, 36, 32]",160.0,58.3,70.4,86.3,2,168.4,65.7,78.2,91.2,4,171.2,77.6,81.8,95.7,1,176.4,90.8,89.6,102.6,2
2990,Skirts,Banana Republic,"[32, 36]",163.3,61.4,72.5,85.1,1,169.9,68.0,75.3,92.4,2,170.8,77.6,80.6,96.3,2,176.6,89.8,85.0,104.8,2
2991,Leggings,Banana Republic,"[40, 32, 28, 36]",160.8,61.8,73.1,89.8,0,169.4,70.3,77.1,93.7,3,170.2,77.2,84.0,95.6,2,175.0,91.6,89.8,104.0,2
2992,Leggings,Dockers,"[28, 36, 40, 32]",164.8,62.3,71.0,88.7,0,169.9,72.4,77.4,92.4,3,171.0,80.0,80.6,99.0,2,176.5,94.3,86.4,101.3,1
2993,Jeans,H&M,"[36, 32, 28, 40]",163.0,61.9,73.3,85.7,2,166.8,73.3,77.0,92.3,2,173.7,82.3,83.9,99.8,3,176.3,88.0,86.4,102.0,1
2994,Jeans,Zara,"[32, 36]",164.2,60.6,70.2,87.3,1,167.4,68.4,78.2,94.1,4,173.1,81.6,83.4,96.1,3,177.0,87.7,88.1,104.2,3
2995,Shorts,H&M,"[28, 40, 36, 32]",164.0,64.5,74.5,85.3,2,166.9,74.4,79.9,90.8,0,174.8,84.8,82.9,98.8,1,177.5,88.7,86.8,100.4,1
2996,Shorts,Levi's,"[32, 28]",162.8,60.1,73.8,85.1,1,169.8,67.4,76.3,92.4,1,171.6,84.1,84.7,97.2,4,178.4,89.9,85.4,101.6,2
2997,Skirts,Uniqlo,"[32, 36]",162.2,56.1,74.7,85.2,2,167.0,65.8,78.0,94.1,2,173.9,79.2,81.6,96.8,3,176.0,85.8,88.6,101.7,2
2998,Trousers,Under Armour,"[28, 36, 32, 40]",162.5,55.8,72.1,88.8,4,165.6,74.3,76.8,94.2,3,170.6,83.1,80.5,99.9,0,177.8,91.8,85.9,102.0,2
2999,Jeans,H&M,"[40, 36]",164.0,55.2,70.2,87.2,0,166.3,70.4,80.0,90.6,4,172.8,76.8,84.9,96.7,1,178.6,90.2,89.6,101.3,1
3000,Shorts,Uniqlo,"[40, 36, 28, 32]",163.2,59.3,71.7,89.2,3,167.1,68.5,79.8,94.3,1,172.3,77.1,82.2,98.3,0,176.2,90.4,89.9,103.2,1
3001,Jeans,Nike,"[28, 36, 32]",161.0,57.7,72.6,86.5,4,168.0,74.0,75.5,90.1,2,174.2,82.0,82.2,98.6,2,176.8,87.5,85.9,102.0,0
3002,Jeans,H&M,"[28, 36, 40]",163.0,64.0,74.7,88.9,2,168.1,72.8,79.9,94.3,0,173.5,77.2,80.4,98.9,0,176.0,93.4,88.8,102.7,2
3003,Trousers,Lululemon,"[32, 40]",162.0,63.7,74.4,85.4,1,168.8,73.3,78.7,91.3,0,171.0,79.5,83.7,99.3,3,175.6,89.0,90.0,101.4,0
3004,Jeans,H&M,"[28, 32, 40, 36]",160.3,63.4,73.0,88.2,3,168.2,67.9,80.0,92.9,3,174.9,78.2,83.6,97.8,0,178.8,91.5,89.8,104.3,0
3005,Trousers,Lululemon,"[40, 36, 28]",161.9,63.7,73.6,86.8,1,167.5,73.7,78.9,90.0,3,174.1,77.3,80.7,98.0,2,176.2,87.4,87.8,101.0,0
3006,Trousers,Nike,"[40, 36, 32, 28]",161.1,58.0,74.8,86.4,1,165.2,71.5,75.6,93.7,3,171.8,76.5,81.2,98.6,2,176.8,93.2,86.6,104.4,2
3007,Jeans,Zara,"[36, 40, 32, 28]",164.2,59.3,74.3,89.1,0,168.5,72.4,78.8,92.2,2,174.1,81.1,80.1,95.7,3,176.2,88.0,85.1,100.9,1
3008,Jeans,Uniqlo,"[36, 40, 32]",160.5,58.1,73.3,85.3,2,165.4,68.1,78.6,94.2,0,174.8,75.6,84.4,96.0,1,175.2,94.2,89.5,101.9,2
3009,Shorts,H&M,"[32, 36]",161.8,55.9,72.7,89.7,0,167.3,67.5,75.8,92.8,0,174.5,82.0,81.2,98.8,4,178.6,89.5,85.2,103.9,1
3010,Jeans,Dockers,"[32, 28, 40, 36]",163.5,64.2,72.4,88.9,1,169.5,69.1,78.8,94.2,3,172.8,83.9,84.6,95.7,1,178.2,86.5,87.9,102.5,2
3011,Jeans,Zara,"[32, 28]",164.5,61.2,73.8,86.8,0,168.0,70.8,78.4,93.1,3,172.9,78.4,82.9,98.4,4,177.4,91.1,85.9,101.2,4
3012,Jeans,Banana Republic,"[40, 28, 32, 36]",161.7,56.3,74.0,90.0,4,166.0,71.7,80.0,93.7,4,170.5,79.1,82.1,95.2,3,178.4,90.6,86.2,103.3,4
3013,Shorts,Dockers,"[32, 40, 28]",163.0,57.1,71.1,86.0,1,169.0,70.0,78.1,93.7,0,170.8,80.9,80.0,96.7,3,179.2,89.2,85.1,100.6,2
3014,Trousers,Uniqlo,"[32, 28]",161.9,59.5,72.4,87.0,1,166.5,72.0,77.1,91.2,3,174.9,81.7,80.5,98.3,3,178.1,93.2,85.2,101.1,2
3015,Shorts,Banana Republic,"[32, 36]",161.0,55.5,73.9,89.4,4,167.9,72.1,79.8,92.9,3,173.8,80.4,80.8,98.5,2,179.5,89.2,86.8,101.3,2
3016,Jeans,Adidas,"[36, 40, 28]",161.6,57.7,73.4,90.0,1,168.2,71.7,78.1,94.4,3,170.1,81.9,80.5,98.2,1,176.0,86.4,89.4,102.9,4
3017,Leggings,H&M,"[28, 32, 40, 36]",163.2,62.0,73.0,86.2,3,168.7,67.5,76.7,94.4,4,172.7,83.1,81.3,97.2,4,179.4,85.3,87.8,102.8,2
3018,Jeans,Nike,"[32, 40, 28]",163.6,64.2,71.6,88.7,3,165.3,69.5,75.1,91.9,0,171.7,84.9,80.8,96.3,1,177.7,93.9,87.7,102.6,3
3019,Shorts,Zara,"[32, 28, 36]",161.9,64.3,73.0,86.5,2,169.3,72.7,78.8,91.6,0,171.6,78.9,83.3,98.1,4,179.2,89.7,88.1,100.5,3
3020,Shorts,Nike,"[28, 36, 40]",160.8,60.2,73.1,88.8,2,165.6,73.9,75.6,93.3,0,172.8,80.8,81.5,95.9,0,178.7,90.6,87.7,103.9,3
3021,Skirts,Mango,"[36, 40, 28, 32]",160.7,58.1,72.2,85.6,0,165.5,70.0,79.6,93.9,4,171.6,78.8,83.6,95.3,1,175.3,86.1,86.5,100.7,2
3022,Leggings,Zara,"[32, 40, 28]",164.1,64.2,74.8,86.7,0,167.3,74.9,79.8,90.2,2,171.3,77.4,80.7,95.1,0,179.2,89.9,89.4,104.7,0
3023,Shorts,Uniqlo,"[40, 28]",163.3,62.9,73.3,85.4,4,166.9,66.7,76.2,90.5,4,174.7,85.0,81.0,96.3,3,176.7,90.3,87.4,100.3,0
3024,Trousers,Under Armour,"[32, 36, 40]",163.6,60.9,74.3,87.5,4,165.3,67.2,75.6,93.9,1,170.2,75.1,83.9,95.1,2,177.1,89.7,88.8,104.4,1
3025,Jeans,Mango,"[36, 32, 28]",162.4,63.3,70.6,88.5,1,165.8,69.6,78.0,92.2,4,172.2,75.6,83.2,96.2,2,175.1,94.5,89.6,101.5,3
3026,Trousers,H&M,"[28, 40, 32]",162.3,59.6,73.8,86.9,2,167.2,70.1,76.1,93.3,1,172.6,80.8,80.5,96.4,1,178.8,90.7,85.0,103.5,4
3027,Shorts,Dockers,"[40, 36, 28]",161.1,56.1,73.0,88.1,2,169.1,69.2,77.7,94.1,3,172.2,82.1,84.8,96.7,0,177.3,94.7,87.4,101.7,3
3028,Shorts,Zara,"[32, 36]",160.8,64.4,71.5,87.8,2,165.6,69.3,77.1,93.8,1,173.3,82.3,83.8,98.6,0,179.7,86.5,88.0,103.6,3
3029,Trousers,Pepe Jeans,"[32, 28]",160.8,60.3,70.7,86.5,2,165.5,69.9,79.0,94.0,4,170.1,82.0,82.8,97.2,4,176.4,94.1,87.5,102.4,1
3030,Trousers,Zara,"[28, 36, 40]",165.0,62.0,71.9,87.4,0,169.0,68.2,80.0,92.6,2,174.4,82.9,81.7,99.9,1,177.5,90.5,89.5,102.6,3
3031,Skirts,Uniqlo,"[28, 32, 36]",164.1,58.9,72.2,85.3,3,167.5,66.3,77.3,90.8,0,172.5,82.4,80.5,99.7,1,177.1,88.0,89.7,103.6,0
3032,Jeans,Adidas,"[28, 36, 32, 40]",163.1,56.4,70.7,87.3,4,166.8,74.6,78.4,92.4,4,172.8,80.5,81.8,99.9,0,179.0,92.5,85.7,100.7,4
3033,Trousers,ASOS,"[32, 36]",161.1,57.7,73.4,87.3,4,167.3,72.9,76.7,94.8,0,172.3,79.7,81.6,97.1,0,177.7,90.6,86.5,101.3,0
3034,Jeans,Adidas,"[36, 32, 40, 28]",161.7,55.4,71.5,85.1,2,167.1,73.1,79.3,91.5,1,172.2,82.2,80.4,95.2,2,177.3,90.8,86.3,104.2,3
3035,Leggings,Uniqlo,"[28, 36, 40, 32]",161.8,55.9,74.0,87.6,2,168.9,68.6,75.2,92.1,3,170.9,82.3,83.9,99.3,1,179.7,86.7,87.5,103.9,2
3036,Shorts,Dockers,"[36, 28]",162.4,57.0,73.2,88.7,0,165.0,69.0,77.5,93.8,3,172.5,78.3,82.1,97.2,2,176.9,91.8,86.9,105.0,4
3037,Trousers,H&M,"[28, 36]",162.1,60.6,71.6,87.3,0,167.2,74.4,75.9,90.4,4,172.1,75.0,84.4,98.2,3,177.5,87.9,86.8,100.1,4
3038,Leggings,ASOS,"[40, 28, 32]",164.7,64.9,71.8,88.2,4,165.8,74.7,75.9,93.8,1,172.3,78.1,80.8,99.2,3,177.8,88.6,87.7,100.7,1
3039,Shorts,Dockers,"[40, 28, 32]",163.6,63.4,74.7,87.7,2,166.5,74.4,77.7,91.4,1,170.1,80.3,81.6,98.0,0,175.3,94.1,87.5,101.7,1
3040,Skirts,H&M,"[36, 40, 32, 28]",160.4,55.9,74.7,88.9,2,165.6,71.4,76.5,91.3,0,170.7,80.3,81.4,98.7,4,177.6,86.8,87.3,103.5,4
3041,Shorts,Lee,"[32, 40, 28]",161.8,63.4,72.1,87.6,4,167.1,67.4,77.3,92.9,1,173.8,78.8,84.3,96.2,0,176.7,93.9,85.6,101.6,4
3042,Trousers,Dockers,"[28, 36, 40]",160.7,60.4,73.4,86.7,0,168.2,71.0,76.5,91.3,2,172.1,84.3,82.5,96.0,1,178.3,90.0,87.7,101.7,0
3043,Leggings,Nike,"[28, 40, 32]",161.4,61.6,74.9,89.1,4,168.3,70.9,77.3,93.2,3,173.7,79.8,80.7,97.8,0,178.2,86.8,85.3,101.1,3
3044,Leggings,ASOS,"[28, 32, 40, 36]",164.8,56.3,75.0,85.3,0,169.0,74.1,76.4,94.5,2,170.9,76.4,81.8,98.2,2,178.6,93.1,88.1,104.5,4
3045,Leggings,H&M,"[40, 36]",163.5,59.0,70.4,86.4,0,169.1,68.1,79.0,92.0,2,173.5,76.9,84.7,99.4,0,177.0,91.5,88.1,102.7,2
3046,Shorts,Adidas,"[32, 40, 28]",160.0,63.8,72.8,88.0,0,168.0,67.0,77.8,94.7,0,171.4,75.9,82.8,99.1,2,175.5,88.5,86.3,100.8,3
3047,Jeans,H&M,"[40, 32]",161.6,59.3,73.6,89.3,2,166.8,67.7,75.8,94.7,1,173.5,77.7,80.2,99.9,3,177.2,88.0,85.7,102.9,4
3048,Jeans,H&M,"[28, 40, 32]",162.2,56.3,70.9,85.4,4,165.3,67.4,75.0,91.0,0,170.4,78.0,80.3,99.8,2,177.8,89.2,89.0,100.8,1
3049,Shorts,Nike,"[40, 36]",163.0,58.1,74.1,85.5,0,165.2,71.5,75.1,92.2,3,171.7,78.3,81.2,98.1,1,175.1,86.4,88.9,101.4,1
3050,Trousers,Adidas,"[32, 36]",162.5,57.2,72.3,86.4,3,165.6,73.1,77.1,95.0,0,170.6,83.4,83.1,97.5,0,177.7,93.1,89.7,103.5,1
3051,Shorts,Uniqlo,"[32, 28]",160.3,61.9,72.5,86.7,0,169.9,68.7,76.6,90.6,2,173.1,82.7,81.2,98.8,1,177.0,87.8,87.2,103.8,2
3052,Jeans,Zara,"[28, 36]",162.6,64.1,71.4,89.2,0,168.9,66.8,76.3,92.4,0,172.0,80.0,84.3,96.3,2,177.4,93.3,86.6,102.2,0
3053,Shorts,Under Armour,"[40, 28]",160.7,62.3,71.5,89.8,0,167.0,68.4,78.1,92.2,1,170.4,79.4,83.1,96.8,2,176.5,92.3,86.5,100.8,3
3054,Leggings,Lee,"[32, 28, 40, 36]",162.6,63.4,70.4,85.1,1,167.3,70.5,79.1,94.0,0,172.6,78.8,81.5,98.8,2,177.5,94.4,85.9,101.1,0
3055,Trousers,Dockers,"[28, 32, 36, 40]",161.2,63.1,74.7,85.1,3,168.7,71.6,75.3,90.8,1,170.1,75.1,82.0,99.7,2,179.4,86.0,86.7,102.7,0
3056,Trousers,H&M,"[32, 28, 40, 36]",160.7,55.1,71.9,89.3,2,167.6,70.5,75.5,91.1,2,174.1,84.2,81.9,99.5,2,178.9,88.5,85.6,102.9,0
3057,Skirts,Adidas,"[36, 40]",161.4,56.2,70.8,85.7,4,166.8,67.6,76.8,90.9,1,174.7,77.9,81.6,95.4,0,178.1,91.2,89.4,104.3,1
3058,Shorts,Banana Republic,"[28, 36]",160.5,59.2,70.7,86.7,4,166.7,74.2,77.2,90.8,1,174.1,83.4,83.1,96.2,4,178.1,93.6,86.7,101.3,3
3059,Leggings,Mango,"[28, 40]",161.4,56.1,72.0,86.4,4,166.0,69.4,77.0,91.3,1,174.8,82.4,81.0,96.4,1,179.5,86.6,87.7,103.1,1
3060,Shorts,Lee,"[32, 36, 28]",164.3,62.3,73.2,86.4,2,169.4,69.6,78.2,92.6,1,174.5,76.1,81.5,96.9,3,177.4,93.6,85.3,100.0,0
3061,Skirts,Lululemon,"[36, 40, 28, 32]",161.5,55.7,73.9,86.6,0,167.1,74.7,75.4,93.5,3,174.5,78.1,80.4,95.4,3,177.7,85.7,86.4,102.4,4
3062,Skirts,Adidas,"[40, 32, 28, 36]",162.4,59.2,74.6,86.7,3,168.8,73.7,77.5,91.9,4,171.2,79.8,81.9,96.2,1,179.3,89.7,86.1,102.0,2
3063,Shorts,Lee,"[40, 32, 28, 36]",162.6,58.9,73.2,88.1,4,167.9,73.1,79.1,92.2,3,171.2,77.6,80.3,98.6,0,178.8,85.8,89.4,100.6,2
3064,Shorts,ASOS,"[32, 40, 36, 28]",160.9,60.4,72.1,88.1,1,168.8,66.8,79.6,94.0,0,174.0,79.0,80.1,96.2,1,177.2,86.5,85.9,104.5,0
3065,Shorts,Lee,"[36, 40]",162.2,61.3,72.1,87.6,1,166.6,73.4,77.8,92.6,3,172.5,77.8,83.2,99.7,2,176.5,92.7,89.0,100.5,1
3066,Jeans,Under Armour,"[36, 40, 28]",164.3,64.5,72.9,89.3,3,168.8,69.6,75.7,92.9,3,174.7,81.4,80.8,97.1,4,177.6,85.2,86.4,101.3,3
3067,Skirts,Mango,"[40, 32, 36, 28]",160.4,57.7,72.7,89.2,4,168.9,67.1,78.6,92.6,1,174.5,78.6,80.2,95.5,1,175.6,90.6,86.1,103.7,1
3068,Trousers,Zara,"[40, 28]",164.6,61.7,73.2,86.1,0,165.5,74.9,79.0,93.9,0,174.5,78.5,80.3,99.2,0,178.4,86.0,85.0,100.9,3
3069,Jeans,Nike,"[32, 40, 36, 28]",164.4,55.4,72.5,87.7,4,165.5,66.7,76.0,90.9,0,171.6,77.7,81.0,99.6,2,177.3,93.1,86.5,100.4,4
3070,Leggings,Mango,"[28, 40, 32, 36]",164.3,55.0,70.3,88.9,0,169.9,74.2,78.4,94.9,2,170.7,83.0,83.6,99.6,1,178.0,93.1,85.4,104.8,3
3071,Trousers,Zara,"[40, 32]",161.0,55.3,72.5,89.3,4,165.6,65.0,79.7,94.4,1,173.4,81.5,80.1,97.5,1,179.2,92.0,86.8,101.5,3
3072,Trousers,Lee,"[32, 40, 28]",162.4,59.5,70.1,86.3,1,168.4,69.4,78.6,92.0,3,172.2,82.2,83.6,99.6,2,176.8,92.6,85.3,100.3,4
3073,Trousers,Zara,"[36, 28]",163.1,60.6,70.9,87.5,2,168.7,65.3,77.1,92.1,2,174.7,78.9,83.0,98.5,0,177.5,90.9,85.3,100.7,2
3074,Skirts,Levi's,"[36, 40]",160.5,55.1,71.9,87.6,3,165.3,74.1,77.2,94.2,2,174.3,83.4,82.6,96.0,4,177.8,89.9,86.8,101.1,3
3075,Leggings,Levi's,"[40, 28, 32, 36]",162.8,59.0,72.8,88.5,0,168.7,66.3,75.4,92.2,3,174.6,79.2,84.5,97.7,4,176.4,89.1,87.2,104.8,4
3076,Jeans,Pepe Jeans,"[32, 40, 28, 36]",164.2,55.4,70.9,86.7,2,167.1,71.7,77.6,92.5,0,172.8,76.8,84.1,97.2,2,176.4,91.6,86.7,100.1,3
3077,Leggings,Under Armour,"[40, 32, 28]",164.7,61.5,71.4,86.5,0,166.4,71.3,79.0,93.7,1,172.6,80.1,82.1,97.3,3,177.6,88.8,85.1,104.0,1
3078,Jeans,Adidas,"[40, 32, 28]",161.4,61.3,71.9,88.5,3,168.3,72.8,79.9,91.9,1,174.2,79.4,80.0,97.1,0,176.3,85.0,85.9,103.9,4
3079,Skirts,H&M,"[32, 36]",161.4,62.8,71.0,87.0,2,169.2,72.5,77.0,92.3,3,172.6,75.9,83.6,95.9,3,179.3,86.0,89.7,102.5,0
3080,Leggings,Zara,"[28, 40, 32, 36]",161.4,60.5,75.0,85.0,2,167.9,65.3,77.2,90.2,1,174.5,81.6,80.2,97.0,3,180.0,91.5,87.9,104.7,3
3081,Trousers,Dockers,"[36, 32, 40]",160.8,61.2,74.0,89.7,3,169.4,68.9,75.3,90.7,4,170.2,83.1,81.4,97.6,3,176.1,88.6,89.3,100.1,3
3082,Leggings,Uniqlo,"[32, 28, 40, 36]",162.2,57.8,74.1,85.7,3,165.1,68.2,78.9,92.3,2,171.8,78.6,82.5,96.4,0,177.9,94.9,85.3,102.5,1
3083,Skirts,H&M,"[36, 28, 40]",163.9,55.9,72.8,85.7,0,168.7,74.7,78.6,90.2,2,174.2,82.6,80.5,95.9,3,175.7,88.5,85.0,101.3,1
3084,Skirts,Lee,"[40, 28, 36]",163.6,62.4,74.8,89.1,2,165.8,72.7,77.0,91.5,4,171.0,80.9,83.4,96.0,2,175.9,86.1,88.9,103.8,0
3085,Skirts,H&M,"[28, 40]",164.5,61.1,73.7,86.7,3,166.4,72.1,78.5,92.2,1,172.0,77.7,81.6,96.0,1,178.8,88.3,86.9,100.9,4
3086,Jeans,Nike,"[32, 36]",161.8,64.4,71.7,86.6,0,167.9,69.4,78.1,90.5,0,170.1,78.4,81.8,97.2,2,176.0,91.9,86.8,104.4,0
3087,Leggings,Dockers,"[36, 40, 32, 28]",162.9,64.9,73.1,88.1,4,166.4,73.9,78.8,90.3,4,171.5,84.5,83.2,96.0,1,178.7,90.3,86.2,102.0,0
3088,Trousers,Levi's,"[36, 40, 32, 28]",163.8,63.5,72.7,85.3,3,165.8,65.2,76.6,90.1,4,171.6,77.2,82.0,98.6,4,177.0,91.1,85.8,100.7,2
3089,Trousers,Levi's,"[28, 36]",164.5,64.9,72.9,86.2,2,169.4,67.3,78.3,92.4,2,173.7,76.5,81.1,96.7,3,177.4,86.1,89.1,100.2,0
3090,Shorts,Uniqlo,"[36, 32, 28, 40]",164.4,61.5,74.1,85.3,4,169.5,72.0,78.1,90.7,0,173.4,75.8,80.9,99.7,4,176.3,93.3,85.3,103.4,3
3091,Skirts,Lululemon,"[28, 32, 36]",162.3,55.9,72.5,86.5,3,165.2,70.1,75.5,93.4,0,172.2,83.8,83.6,95.3,4,177.7,94.0,87.5,104.6,0
3092,Trousers,Adidas,"[32, 28, 36, 40]",164.5,55.9,73.6,89.3,1,167.5,70.3,76.4,92.5,1,173.6,81.7,83.8,96.5,0,176.7,86.5,86.8,104.8,1
3093,Skirts,Pepe Jeans,"[40, 28, 36, 32]",162.2,63.1,71.3,89.5,2,166.0,69.2,79.3,90.1,0,172.1,76.2,81.0,98.7,3,175.9,91.3,86.4,104.4,1
3094,Trousers,Lululemon,"[40, 28]",164.5,57.4,74.7,86.5,2,169.3,66.7,75.8,90.3,1,172.2,82.7,81.6,98.4,4,175.7,87.3,88.8,101.9,3
3095,Leggings,Pepe Jeans,"[32, 28, 36]",163.9,55.6,70.4,85.9,0,167.3,66.7,76.9,94.6,3,173.2,81.3,84.8,97.1,1,180.0,86.8,89.4,104.5,2
3096,Shorts,Dockers,"[40, 28]",161.1,59.7,75.0,85.7,1,167.4,67.9,76.1,90.6,4,173.6,84.9,84.9,99.4,1,176.7,87.0,86.0,103.2,0
3097,Skirts,Zara,"[28, 40, 36]",164.6,58.1,73.2,87.0,3,168.1,69.7,75.7,93.8,4,174.2,80.1,82.9,95.4,0,179.0,90.2,85.4,100.3,4
3098,Jeans,ASOS,"[36, 32, 28, 40]",161.2,60.9,72.3,89.1,1,165.3,73.2,75.7,91.2,1,173.8,80.2,83.8,97.5,4,176.7,93.9,86.9,100.9,1
3099,Jeans,H&M,"[28, 40, 32]",164.5,61.0,71.6,89.3,3,165.6,69.5,76.7,91.6,1,173.4,77.5,83.7,96.0,4,178.1,93.2,87.2,101.9,3
3100,Trousers,Pepe Jeans,"[28, 36, 40]",163.1,61.8,72.0,85.2,0,167.5,74.0,79.0,90.1,1,172.8,76.9,82.0,96.9,4,179.2,86.4,85.3,101.5,4
3101,Leggings,Adidas,"[36, 28]",163.3,60.8,73.9,86.0,4,169.8,66.2,79.8,92.8,4,171.5,82.3,80.2,98.5,0,178.5,90.1,87.4,101.7,0
3102,Skirts,Levi's,"[32, 28, 36, 40]",160.5,58.8,70.7,86.0,1,169.2,67.7,77.9,92.3,1,171.3,78.7,83.7,95.5,3,175.3,86.5,89.8,103.7,0
3103,Shorts,Nike,"[28, 40]",160.3,55.2,71.3,89.1,2,169.4,65.7,78.2,93.7,4,174.2,82.2,80.7,95.2,4,176.0,89.4,86.9,100.3,0
3104,Leggings,Zara,"[40, 36]",164.8,64.1,70.6,87.3,3,165.7,70.1,78.9,94.5,4,173.6,82.7,81.5,97.1,4,179.4,90.6,89.5,103.0,4
3105,Trousers,Nike,"[28, 40, 32]",161.7,58.3,72.1,86.8,1,169.8,65.9,78.3,92.7,2,173.3,84.0,81.6,96.4,2,177.4,93.1,89.2,101.7,0
